gene_id	conf	product
SO_0172	0.23	gspJ - T2aSS secretion system protein GspJ
SO_1922	0.23	yqfB - putative RNA-binding protein YqfB
SO_3613	0.23	purT - phosphoribosylglycinamide formyltransferase 2 PurT
SO_3736	0.23	cysH - phosphoadenylyl-sulfate reductase thioredoxin-dependent CysH
SO_2847	0.23	transcriptional regulator LysR family
SO_0746	0.23	fpr - glutathione S-transferase family protein
SO_3659	0.23	thiol:disulfide interchange protein
SO_0227	0.23	rpsG - 30S ribosomal protein S7 RpsG
SO_2350	0.23	aspC - aspartate aminotransferase AspC
SO_4164	0.23	unknown - protein of unknown function DUF971
SO_0255	0.23	rpsD - 30S ribosomal protein S4 RpsD
SO_3706	0.23	nupX - nucleoside:proton symporter NupX
SO_4604	0.23	sulA - UV induced cell division inhibitor SulA
SO_0635	0.23	ppiC - peptidyl-prolyl cis-trans isomerase PpiC
SO_3496	0.23	gabD - 
SO_3797	0.23	ydcP - peptidase U32 family YdcP
SO_3461	0.23	recN - transporter AEC family
SO_0401	0.23	putative NADPH-dependent quinone oxidoreductase
SO_0703	0.23	groES - 10 kDa chaperonin GroES
SO_1339	0.23	protein of unknown function DUF339
SO_2648	0.23	cysB - two component signal transduction system response regulator activating acetyl-CoA synthase LuxR family
SO_2780	0.23	rpmF - 50S ribosomal protein L32 RpmF
SO_1358	0.23	rimM - 16S rRNA processing protein RimM
SO_0601	0.23	mutL - DNA mismatch repair protein MutL
SO_0157	0.23	proton:glutamate symporter DAACS family
SO_0950	0.23	xerD - integrase/recombinase XerD
SO_4020	0.23	yidZ - transcriptional regulator YidZ
SO_0611	0.23	sspA - transcpriptional activator SspA
SO_3428	0.23	alaS - alanyl-tRNA synthetase AlaS
SO_4197	0.23	rraA - ribonuclease E inhibitor RraA
SO_0154	0.23	inner membrane protein of unknown function DUF893
SO_0226	0.23	rpsL - 30S ribosomal protein S12p RpsL
SO_0431	0.23	yniC - 2-deoxyglucose-6-phosphate hydrolase YniC
SO_0833	0.23	endA - endonuclease I EndA
SO_0858	0.23	glyP - Na(+)-linked D-alanine glycine transporter GlyP
SO_2809	0.23	tnpA - ribbon-helix-helix domain protein
SO_3480	0.23	cold-active protein-tyrosine phosphatase
SO_4224	0.23	murE - 
SO_3915	0.23	cheX - chemotaxis signal transduction system CheY dephosphorylase CheX
SO_0077	0.23	4-hydroxybenzoyl-CoA thioesterase family protein
SO_1377	0.23	putative negative regulator of univalent cation permeability
SO_3791	0.23	sufC - periplasmic Zn-dependent dipeptidase M19 family
SO_0468	0.23	ubiA - 4-hydroxybenzoate octaprenyltransferase UbiA
SO_1108	0.23	nqrF - Na-translocating NADH-quinone reductase subunit F NqrF
SO_1007	0.23	lysW - lysine transporter LysW
SO_0180	0.23	phyH - phytanoyl-CoA dioxygenase PhyH
SO_0397	0.23	frdC - quinol:fumarate reductase menaquinol-oxidizing subunit FrdC
SO_0360	0.23	rpoZ - DNA-directed RNA polymerase omega subunit RpoZ
SO_2449	0.23	trmK - tRNA (adenine22-N1)-methyltransferase TrmK
SO_0946	0.23	srmB - RND superfamily efflux pump MFP component
SO_4204	0.23	tatC - twin arginine protein translocase system protein TatC
SO_4626	0.23	bioH - biotin biosynthesis carboxylesterase BioH
SO_4325	0.23	rep - ATP-dependent DNA helicase Rep
SO_2257	0.23	lolE - ABC-type lipoprotein release system permease component LolE
SO_0602	0.23	miaA - tRNA dimethylallyltransferase MiaA
SO_1344	0.23	rseB - sigma E factor regulatory protein RseB
SO_1608	0.23	queF - NADPH-dependent preQ0 reductase QueF
SO_3816	0.23	panE - VanZ family protein
SO_4477	0.23	cpxR - periplasmic stress-responsive two component signal transduction system response regulator CpxR
SO_1961	0.23	maa - maltose O-acetyltransferase Maa
SO_4425	0.23	diguanylate cyclase
SO_1575	0.23	rsmB - tRNA/rRNA cytosine-C5-methylase RsmB
SO_2653	0.23	ner - Mu phage transcriptional regulator Ner
SO_3655	0.23	PilD processed protein
SO_4220	0.23	ftsW - cell division protein FtsW
SO_4314	0.23	hemD - uroporphyrinogen-III synthase HemD
SO_0541	0.23	RNA-metabolizing metallo-beta-lactamase family protein
SO_1325	0.23	gltB - NADPH-dependent glutamate synthase large subunit GltB
SO_2881	0.23	sodB - Fe/Mn superoxide dismutase SodB
SO_4178	0.23	mxdC - membrane anchored protein MxdC
SO_3718	0.22	thiol:disulfide interchange protein DsbA family
SO_1031	0.22	cobC - alpha-ribazole-5-phosphate phosphatase CobC
SO_2896	0.22	ligA - DNA ligase NAD-dependent LigA
SO_3392	0.22	sye4 - NAD(P)H:flavin oxidoreductase Sye4
SO_4757	0.22	rsmG - 16S rRNA (guanine527-N7)-methyltransferase RsmG
SO_1388	0.22	ampP - aminopeptidase P AmpP
SO_0256	0.22	rpoA - DNA-directed RNA polymerase alpha subunit RpoA
SO_3727	0.22	cysD - sulfate adenylyltransferase small subunit CysD
SO_4530	0.22	tnpA - protein of unknown function DUF1568
SO_2180	0.22	periplasmic metalloprotease M23B family
SO_3251	0.22	cheR - chemotaxis signal transduction system MCP methyltransferase CheR
SO_1873	0.22	unknown - short-chain dehydrogenases/reductases family protein
SO_1778	0.22	mtrC - extracellular iron oxide respiratory system surface decaheme cytochrome c component MtrC
SO_3833	0.22	prfA - peptide chain release factor 1 PrfA
SO_2900	0.22	carbohydrate binding outer membrane protein
SO_3367	0.22	trmB - tRNA (guanine-N(7)-)-methyltransferase TrmB
SO_3783	0.22	rhlE - ATP-dependent RNA helicase RhlE
SO_0437	0.22	signalling protein with PAS GGDEF and EAL domains
SO_2785	0.22	rne - ribonuclease E Rne
SO_1241	0.22	protein of unknown function DUF1568
SO_4377	0.22	MMPL family efflux pump permease component
SO_2831	0.22	ribA - GTP cyclohydrolase II RibA
SO_1071	0.22	gbpA - membrane protein of unknown function UPF0016
SO_2011	0.22	apt - protein of unknown function DUF454
SO_4755	0.22	parB - chromosome partitioning protein ParB
SO_0234	0.22	rplB - 50S ribosomal protein L2 RplB
SO_2528	0.22	int_ISSod25 - ISSod25 integrase Int_ISSod25
SO_0233	0.22	rplW - 50S ribosomal protein L23 RplW
SO_1911	0.22	tesB - oxidoreductase short chain dehydrogenase/reductase family
SO_1546	0.22	protein of unknown function DUF1568
SO_2674	0.22	com - Mu phage Mom translational regulator Com
SO_0097	0.22	hutU - urocanate hydratase HutU
SO_0242	0.22	rplX - 50S ribosomal protein L24 RplX
SO_1609	0.22	syd - SecY binding protein Syd
SO_3126	0.22	ogt - constitutive O6-methylguanine-DNA methyltransferase II Ogt
SO_1887	0.22	DJ-1/PfpI family protein
SO_2384	0.22	phoX - site-specific recombinase phage integrase family
SO_2885	0.22	fadR - transcriptional regulator of fatty acid metabolism FadR
SO_1194	0.22	secF - preprotein translocase subunit SecF
SO_2627	0.22	clpS - ATP-dependent Clp protease adaptor protein ClpS
SO_1145	0.22	magnesium transporter MgtE family
SO_0477	0.22	sirF - cytochrome c maturation system haem lyase subunit SirF
SO_2879	0.22	uraA - N-acetylglucosamine/uracil transporter UraA
SO_4149	0.22	secreted VCBS domain protein
SO_4022	0.22	unknown - periplasmic peptidase family M16B
SO_0490	0.22	transmembrane transcriptional regulator CadC family
SO_1110	0.22	brf2 - protein of unknown function DUF539
SO_4418	0.22	CHAP domain protein
SO_4557	0.22	methyl-accepting chemotaxis protein with Cache sensory domain
SO_2213	0.22	algA - alpha-glucosidase AlgA
SO_3335	0.22	periplasmic protein of unknown function DUF980
SO_4094	0.22	rng - ribonuclease G Rng
SO_3688	0.22	two component signal transduction system histidine kinase
SO_2067	0.22	hisIE - bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP pyrophosphatase HisIE
SO_2310	0.22	serS - seryl-tRNA synthetase SerS
SO_4104	0.22	mshC - MSHA minor pilin protein MshC
SO_3488	0.22	transcriptional regulator AraC family
SO_4473	0.22	unknown - autotransporter
SO_2094	0.22	hypF - NiFe hydrogenase maturation protein HypF
SO_0980	0.22	rumB - 23S rRNA (uracil747-C5)-methyltransferase RumB
SO_2511	0.22	rnfD - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfD
SO_4587	0.22	rsmD - 16S rRNA (guanine966-N2)-methyltransferase RsmD
SO_3066	0.22	dedD - cell divison protein DedD
SO_1746	0.22	membrane protein of unknown function DUF3624
SO_2192	0.22	two component signal transduction system controlling sortase system histidine kinase
SO_3937	0.22	purA - adenylosuccinate synthetase PurA
SO_0091	0.21	deoD - cyclic nucleotide binding domain protein
SO_0168	0.21	gspF - T2aSS secretion system inner membrane platform protein GspF
SO_1277	0.21	proton:oligopeptide symporter POT family
SO_2635	0.21	purB - adenylosuccinate lyase PurB
SO_2919	0.21	tqsA - S-adenosylmethionine-dependent methyltransferase
SO_3440	0.21	eno - enolase Eno
SO_4062	0.21	phsA - sulfur reductase molybdoperterin-binding subunit PhsA
SO_4564	0.21	tonB - TonB mediated energy transduction system energy transducer component TonB
SO_4589	0.21	transcriptional regulator AraC family
SO_4754	0.21	atpI - ATP synthase assembly protein AtpI
SO_4753	0.21	atpB - ATP synthase F0 A subunit AtpB
SO_1335	0.21	thyA - thymidylate synthase ThyA
SO_4299	0.21	catB - chloramphenicol O-acetyltransferase CatB
SO_2312	0.21	ecoT - serine protease inhibitor ecotin EcoT
SO_3006	0.21	dcm - Lambda phage type II restriction modification system cytosine-5 DNA methyltransferase Dcm
SO_1481	0.21	kefC - glutathione-gated K(+)-efflux system KefC
SO_2512	0.21	rnfG - ion (H+ or Na+)-translocating NADH:ferredoxin oxidoreductase subunit RnfG
SO_1422	0.21	ifcR - Fe(III)-induced transcriptional regulator IfcR
SO_3664	0.21	fadD - long chain fatty acid CoA ligase FadD
SO_4052	0.21	slyA - transcriptional regulator SlyA
SO_4488	0.21	two component signal transduction system histidine kinase
SO_3004	0.21	dam - Lambda phage type II restriction-modification system DNA N-6-adenine-methyltransferase Dam
SO_1258	0.21	adenylosuccinate synthetase
SO_0141	0.21	ribB - nitrate/nitrite-responsive bifunctional diguanylate cyclase/phosphodiesterase with PAS sensory domain
SO_2755	0.21	rnt - ribonuclease T Rnt
SO_3819	0.21	glnK - regulatory protein for nitrogen assimilation GlnK
SO_0837	0.21	blaA - class D carbapenem-hydrolyzing beta-lactamase BlaA
SO_3671	0.21	exbB - TonB1 energy transduction system for heme uptake inner membrane component ExbB
SO_3975	0.21	unknown - membrane protein PAP2 superfamily
SO_4147	0.21	type I secretion system ATPase and inner membrane subunit HlyB family
SO_3271	0.21	pseB - bifunctional UDP GlcNAc C6 dehydratase/C5 epimerase PseB
SO_4216	0.21	ftsA - cell division protein FtsA
SO_4344	0.21	ilvA - threonine dehydratase IlvA
SO_1863	0.21	histone-like DNA-binding protein
SO_3599	0.21	cysP - ABC-type sulfate/thiosulfate uptake system substrate-binding component CysP
SO_3513	0.21	flavin-dependent tryptophan halogenase
SO_3229	0.21	fliE - flagellar basal-body component FliE
SO_4243	0.21	rarD - 10 TMS drug/metabolite exporter (DME) family protein RarD
SO_1164	0.21	dacA - D-alanyl-D-alanine carboxypeptidase DacA
SO_2195	0.21	srtA - inter-alpha-trypsin inhibitor family protein
SO_2327	0.21	cheB - chemotaxis signal transduction system response regulator with glutamate methylesterase domain CheB
SO_2520	0.21	signalling protein with GGDEF domain
SO_3469	0.21	ribD - bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino) uracil reductase RibD
SO_1158	0.21	dpsA - DNA-binding ferritin-like protein (oxidative damage protectant) DpsA
SO_1265	0.21	puuR - putrescine degradation gene regulator PuuR
SO_1276	0.21	puuE - GABA aminotransferase PLP-dependent PuuE
SO_1393	0.21	tnpA - transcriptional repressor TetR family
SO_3189	0.21	wbpP - UDP-GlkcNAc C4 epimerase WbpP
SO_3407	0.21	putative siderophore transporter component 2
SO_3575	0.21	pssA - CDP-diacylglycerol--serine O-phosphatidyltransferase PssA
SO_3939	0.21	rpsI - 30S ribosomal protein S9 RpsI
SO_3948	0.21	murA - UDP-N-acetylglucosamine 1-carboxyvinyltransferase MurA
SO_4525	0.21	patatin-like phospholipase
SO_4727	0.21	yihI - methyltransferase type 11 associated with YihI
SO_3654	0.21	ung - uracil-DNA glycosylase Ung
SO_4283	0.21	tnpA - ApbE family lipoprotein
SO_3171	0.21	wbfY - polysaccharide biosynthesis protein epimerase/dehydratase-like WbfY
SO_3719	0.21	hemG - cytochrome b561
SO_3497	0.21	aptA - beta-alanine-pyruvate transaminase AptA
SO_4547	0.21	tnpA - protein of unknown function DUF1568
SO_4575	0.21	menC - O-succinylbenzoate-CoA synthase MenC
SO_1274	0.21	puuB - gamma-glutamylputrescine oxidoreductase PuuB
SO_2144	0.21	NO-binding heme-dependent sensor protein
SO_4053	0.21	metF - methyl-accepting chemotaxis protein
SO_4620	0.21	FAD-dependent oxidoreductase
SO_1912	0.21	tesB - acyl-CoA thioesterase II TesB
SO_3484	0.21	emrD3 - HAE1 family efflux pump permease component
SO_4560	0.21	predicted membrane protein
SO_2438	0.21	transcriptional regulator LysR family
SO_2098	0.21	hyaB - 
SO_4428	0.21	two component signal transduction system response regulator OmpR family
SO_1923	0.21	RND superfamily efflux pump permease component 1
SO_0842	0.21	translation elongation factor G FusA-like protein
SO_2218	0.21	asnS - asparaginyl-tRNA synthetase AsnS
SO_1000	0.21	chaA - rhomboid protease
SO_4236	0.21	leuA - 2-isopropylmalate synthase LeuA
SO_1723	0.21	pstC - ABC-type high affinity phosphate uptake system permease component PstC
SO_3232	0.21	flrA - Sigma54-dependent transcriptional regulator for flagellar biosynthesis FlrA
SO_2012	0.21	apt - adenine phosphoribosyltransferase Apt
SO_3237	0.21	fliC - flagellin FliC
SO_4576	0.21	menE - O-succinylbenzoic acid CoA ligase MenE
SO_2855	0.21	exonuclease
SO_1792	0.21	folD - bifunctional methylenetetrahydrofolate dehydrogenase (NADP+)/methenyltetrahydrofolate cyclohydrolase FolD
SO_0828	0.21	rsmC - 16S rRNA (guanine1207-N2)-methyltransferase RsmC
SO_4133	0.21	udp - uridine phosphorylase Udp
SO_2572	0.21	ppiB - cytoplasmic peptidyl-prolyl cis-trans isomerase PpiB
SO_2744	0.21	grxA - helicase
SO_0987	0.21	methyl accepting sensory transducer with Cache_2 small molecule binding domain
SO_0827	0.21	rsmC - lactate transport protein LctP family
SO_3269	0.21	pseC - flagellin modification protein
SO_0377	0.21	tnpA - class I glutamine amidotransferase-like domain protein
SO_1219	0.21	deoB - phosphopentomutase DeoB
SO_0910	0.20	unknown - protein of unknown function DUF1568
SO_1142	0.20	carB - carbamoyl-phosphate synthase large subunit CarB
SO_2309	0.20	crcB - camphor resistance protein CrcB
SO_4357	0.20	extracellular oxidoreductase FeS binding subunit
SO_4471	0.20	glnL - nitrogen-responsive two component signal transduction system histidine kinase with PAS sensory domain GlnL
SO_0130	0.20	prtV - extracellular metalloprotease PrtV
SO_3391	0.20	sye4 - ATP-dependent protease family S16 unassigned peptidase
SO_2782	0.20	yceF - Maf septum formation family protein YceF
SO_3694	0.20	pyrC - ABC-type macrolide family export system MFP component
SO_1021	0.20	nuoA - NADH-ubiquinone oxidoreductase subunit A NuoA
SO_3838	0.20	chemotaxis signal transduction system methyl accepting sensory transducer
SO_3958	0.20	lptC - ABC-type lipopolysaccharide export system MFP component LptC
SO_0283	0.20	pilO - type IV pilus biogenesis protein PilO
SO_4015	0.20	HAE1 family effllux pump MFP component
SO_3170	0.20	wbfY - toxin-antitoxin system toxin HipA family
SO_3800	0.20	surface-associated serine protease
SO_1503	0.20	periplasmic substrate binding protein family 3
SO_1777	0.20	mtrA - extracelllular iron oxide respiratory system periplasmic decaheme cytochrome c component MtrA
SO_2487	0.20	edd - 6-phosphogluconate dehydratase Edd
SO_3242	0.20	flgI - flagellar P-ring protein FlgI
SO_4039	0.20	hydrolase haloacid dehalogenase-like family
SO_0672	0.20	Mu phage signal peptidase I domain protein
SO_1818	0.20	dinG - 4-toluene sulfonate uptake permease family protein
SO_3116	0.20	acyl carrier protein phosphodiesterase AcpH-like protein
SO_3071	0.20	pdxB - erythronate-4-phosphate dehydrogenase PdxB
SO_3555	0.20	purK - phosphoribosylaminoimidazole carboxylase ATPase subunit PurK
SO_4252	0.20	folE - subfamily S9C unassigned peptidase
SO_0970	0.20	fccA - periplasmic fumarate reductase FccA
SO_3388	0.20	ATP-dependent RNA helicase DEAD box family
SO_4465	0.20	protein of unknown function DUF323
SO_2065	0.20	tyrP - tyrosine transporter TyrP
SO_2800	0.20	ycaR - UPF0434 family protein of unknown function YcaR
SO_4650	0.20	alpha/beta hydrolase family of unknown function DUF1234
SO_0222	0.20	rplJ - 50S ribosomal protein L10 RplJ
SO_3421	0.20	yfiA - cytochrome b561
SO_1249	0.20	peptidase U32 family YhbU
SO_4105	0.20	mshA - MSHA major pilin subunit MshA
SO_0878	0.20	phosphoribulokinase
SO_3316	0.20	protein of unknown function DUF21 with CBS domain
SO_1153	0.20	exonuclease
SO_2107	0.20	opgG - periplasmic glucan biosynthesis protein OpgG
SO_2307	0.20	lolA - outer membrane lipoprotein carrier protein LolA
SO_0074	0.20	icfE - ABC-type efflux system permease component
SO_0355	0.20	unknown - AMP-dependent synthetase and ligase family protein
SO_0815	0.20	btuB - TonB-dependent vitamin B12 receptor BtuB
SO_1210	0.20	nlpI - globular tetratricopeptide repeat containing lipoprotein NlpI
SO_1252	0.20	yegQ - peptidase U32 family YegQ
SO_1342	0.20	rpoE - RNA polymerase sigma factor 24 RpoE
SO_1636	0.20	rseP - RseA degrading zinc metalloprotease RseP
SO_2717	0.20	deoR - nucleoside-responsive transcriptional activator of nucleoside utilization DeoR
SO_3414	0.20	thrB - homoserine kinase ThrB
SO_3772	0.20	putA - SH3 domain protein
SO_3912	0.20	dusA - tRNA2fMet-dihydrouridine21 synthase DusA
SO_4097	0.20	mreC - cell wall structural complex component MreC
SO_4728	0.20	yihI - GAP-like protein YihI
SO_3165	0.20	toxin-antitoxin system antidote Mnt family
SO_3186	0.20	rmlA - glucose-1-phosphate-thymidylyltransferase RmlA
SO_0369	0.20	transcriptional regulator LysR family
SO_0492	0.20	flavoprotein oxygenase
SO_4523	0.20	irgA - iron-responsive TonB-dependent enterobactin receptor IrgA
SO_1878	0.20	gcvR - glycine cleavage system transcriptional repressor GcvR
SO_4591	0.20	cymA - membrane anchored tetraheme cytochrome c CymA
SO_4520	0.20	coproporphyrinogen III oxidase oxygen-independent
SO_4108	0.20	mshG - MSHA biogenesis protein MshG
SO_2609	0.20	rsmF - 16S rRNA (cytosine1407-C5)-methyltransferase RsmF
SO_1086	0.20	metT - predicted inner membrane protein
SO_1229	0.20	torT - periplasmic component of the TorRS TMAO sensory system TorT
SO_2903	0.20	cysK - cysteine synthase CysK
SO_2151	0.20	protein of unknown function DUF58
SO_1835	0.20	S4 RNA-binding domain protein
SO_3986	0.20	lysC - lysine-sensitive aspartokinase III LysC
SO_4597	0.20	cusB - copper/silver efflux pump MFP component CusB
SO_0560	0.20	fhs - formate--tetrahydrofolate ligase Fhs
SO_4692	0.20	vmeB - proton-coupled multidrug efflux pump permease component VmeB
SO_1674	0.20	short chain dehydrogenase family protein
SO_3758	0.20	sodium-dependent bicarbonate transporter (SBT) family
